Year,Conference,Division,Team,Stadium,Lat,Long,Logo
1990,NFC,NFC Central,Minnesota Vikings,Hubert H. Humphrey Metrodome,44.973889,-93.258056,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1990,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1990,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
1990,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1990,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1990,NFC,NFC West,San Francisco 49ers,Kezar Stadium,37.767,-122.456,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1990,NFC,NFC West,Los Angeles Rams,Anaheim Stadium,33.800278,-118.882778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1989-1994.png
1990,NFC,NFC West,Atlanta Falcons,Atlanta–Fulton County Stadium,33.739,-84.389,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1990-2002.png
1990,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1991,AFC,AFC East,Indianapolis Colts,Hoosier Dome,39.763658,-86.163319,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
1991,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1989-1996.png
1991,AFC,AFC East,New York Jets,Giants Stadium,40.812222,-74.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1991,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1991,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1989-1992.png
1991,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1990-1996.png
1991,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1986-1991.png
1991,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1991,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1980-1996.png
1991,AFC,AFC West,Los Angeles Raiders,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/los_angeles_raiders.png
1991,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1991,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1988-2001.png
1991,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1991,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1991,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1991,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1991,NFC,NFC East,Phoenix Cardinals,Sun Devil Stadium,33.426389,-111.9325,https://sportslogohistory.com/wp-content/uploads/2017/12/phoenix_cardinals_1988-1993.png
1991,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,38.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
1991,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1987-1995.png
1991,NFC,NFC Central,Minnesota Vikings,Hubert H. Humphrey Metrodome,44.973889,-93.258056,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1991,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1991,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
1991,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1991,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1991,NFC,NFC West,San Francisco 49ers,Kezar Stadium,37.767,-122.456,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1991,NFC,NFC West,Los Angeles Rams,Anaheim Stadium,33.800278,-118.882778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1989-1994.png
1991,NFC,NFC West,Atlanta Falcons,Atlanta–Fulton County Stadium,33.739,-84.389,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1990-2002.png
1991,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1992,AFC,AFC East,Indianapolis Colts,Hoosier Dome,39.763658,-86.163319,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
1992,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1989-1996.png
1992,AFC,AFC East,New York Jets,Giants Stadium,40.812222,-74.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1992,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1992,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1989-1992.png
1992,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1990-1996.png
1992,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1992-2005.png
1992,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1992,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1980-1996.png
1992,AFC,AFC West,Los Angeles Raiders,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/los_angeles_raiders.png
1992,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1992,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1988-2001.png
1992,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1992,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1992,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1992,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1992,NFC,NFC East,Phoenix Cardinals,Sun Devil Stadium,33.426389,-111.9325,https://sportslogohistory.com/wp-content/uploads/2017/12/phoenix_cardinals_1988-1993.png
1992,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,38.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
1992,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1987-1995.png
1992,NFC,NFC Central,Minnesota Vikings,Hubert H. Humphrey Metrodome,44.973889,-93.258056,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1992,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1992,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
1992,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1992,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1992,NFC,NFC West,San Francisco 49ers,Kezar Stadium,37.767,-122.456,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1992,NFC,NFC West,Los Angeles Rams,Anaheim Stadium,33.800278,-118.882778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1989-1994.png
1992,NFC,NFC West,Atlanta Falcons,Georgia Dome,33.758,-84.401,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1990-2002.png
1992,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1993,AFC,AFC East,Indianapolis Colts,Hoosier Dome,39.763658,-86.163319,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
1993,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1989-1996.png
1993,AFC,AFC East,New York Jets,Giants Stadium,40.812222,-74.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1993,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1993,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1993-1999.png
1993,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1990-1996.png
1993,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1992-2005.png
1993,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1993,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1980-1996.png
1993,AFC,AFC West,Los Angeles Raiders,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/los_angeles_raiders.png
1993,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1993,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1988-2001.png
1993,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1993-1996.png
1993,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1993,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1993,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1993,NFC,NFC East,Phoenix Cardinals,Sun Devil Stadium,33.426389,-111.9325,https://sportslogohistory.com/wp-content/uploads/2017/12/phoenix_cardinals_1988-1993.png
1993,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,38.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
1993,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1987-1995.png
1993,NFC,NFC Central,Minnesota Vikings,Hubert H. Humphrey Metrodome,44.973889,-93.258056,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1993,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1993,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
1993,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1993,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1993,NFC,NFC West,San Francisco 49ers,Kezar Stadium,37.767,-122.456,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1993,NFC,NFC West,Los Angeles Rams,Anaheim Stadium,33.800278,-118.882778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1989-1994.png
1993,NFC,NFC West,Atlanta Falcons,Georgia Dome,33.758,-84.401,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1990-2002.png
1993,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1994,AFC,AFC East,Indianapolis Colts,Hoosier Dome,39.763658,-86.163319,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
1994,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1989-1996.png
1994,AFC,AFC East,New York Jets,Giants Stadium,40.812222,-74.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1994,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1994,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1993-1999.png
1994,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1990-1996.png
1994,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1992-2005.png
1994,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1994,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1980-1996.png
1994,AFC,AFC West,Los Angeles Raiders,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/los_angeles_raiders.png
1994,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1994,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1988-2001.png
1994,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1993-1996.png
1994,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1994,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1994,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
